Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
1,49,0,5,3,1,4,0,36,4,2,3,2598.0,1848,750.0,0.547,4396,78,0.814,0.711
1,50,1,3,2,2,2,0,38,4,1,1,10762.0,703,10059.0,0.548,4509,71,0.543,0.065
1,39,1,2,2,1,2,0,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883
1,33,0,2,1,3,5,0,21,3,3,3,4651.0,2499,2152.0,0.766,5097,79,0.795,0.537
1,42,0,3,3,2,4,0,35,5,2,1,2563.0,1579,984.0,0.924,4838,70,0.707,0.616
1,44,0,3,5,2,1,0,34,3,3,3,2245.0,1342,903.0,0.687,4624,87,0.706,0.598
1,45,0,2,4,1,4,0,38,3,2,3,2911.0,1471,1440.0,0.871,4450,62,0.771,0.505
1,47,1,4,2,1,2,0,30,4,2,3,2257.0,896,1361.0,0.68,4618,94,0.516,0.397
1,52,0,2,3,2,5,0,32,6,1,3,1461.0,0,1461.0,0.676,4633,80,0.778,0.0
1,49,0,2,6,1,4,0,36,5,3,3,1438.3,863,575.3,0.605,4482,67,0.914,0.6
1,42,0,5,5,1,5,0,29,3,2,3,1840.0,1267,573.0,0.605,4515,76,0.49,0.689
1,49,0,4,6,2,1,0,39,6,2,3,7382.0,1326,6056.0,0.806,4792,65,0.667,0.18
1,51,1,4,6,1,3,0,47,4,3,2,3861.0,622,3239.0,0.794,4816,81,0.976,0.161
1,53,0,3,2,1,4,0,47,4,1,2,1562.0,751,811.0,0.925,4574,81,0.976,0.481
1,49,0,3,2,3,1,0,36,6,1,2,3088.0,1477,1611.0,0.748,5095,77,0.833,0.478
1,55,0,3,0,2,4,0,42,5,2,1,1438.3,0,1438.3,0.612,4660,87,0.891,0.0
1,46,0,4,5,1,1,0,34,6,3,3,2168.0,1704,464.0,0.725,4584,92,0.769,0.786
1,44,1,2,3,2,1,0,31,5,1,1,2197.0,0,2197.0,0.921,4548,64,0.641,0.0
1,39,1,3,2,2,3,0,30,5,3,3,10009.0,1604,8405.0,0.449,4347,75,0.786,0.16
1,47,0,3,4,3,1,0,36,6,1,2,3979.0,1319,2660.0,0.85,4598,67,0.634,0.331
1,49,0,2,5,1,4,0,41,5,1,3,2189.0,1860,329.0,0.834,4195,81,0.653,0.85
1,46,0,2,2,2,5,0,31,5,2,3,8243.0,927,7316.0,0.568,4503,90,0.765,0.112
1,42,1,1,3,0,3,0,38,4,2,1,11946.0,1172,10774.0,0.614,4862,77,0.878,0.098
1,31,0,0,3,2,4,0,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561
1,48,0,3,4,1,5,0,38,6,1,3,4025.0,0,4025.0,0.887,4445,92,0.673,0.0
1,52,0,1,1,1,4,0,39,3,1,1,1663.0,0,1663.0,0.707,4875,86,0.654,0.0
1,39,0,2,2,1,1,0,26,4,1,1,3649.0,929,2720.0,0.633,3964,77,0.75,0.255
1,43,0,4,6,2,4,0,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0
1,46,1,3,0,2,2,0,36,4,2,3,1621.0,787,834.0,0.551,4719,73,0.738,0.486
1,45,0,2,2,3,1,0,37,5,2,3,5562.0,1556,4006.0,0.751,4568,76,0.767,0.28
1,46,0,4,3,1,4,0,36,5,2,1,2374.0,1332,1042.0,0.686,4253,81,0.884,0.561
1,51,0,3,6,3,4,0,36,5,2,2,2267.0,1357,910.0,0.697,4464,85,0.735,0.599
1,48,0,3,2,1,5,0,39,3,1,2,6130.0,1741,4389.0,0.578,4264,63,0.658,0.284
1,47,1,3,5,0,3,0,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623
1,35,0,1,6,1,4,0,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602
1,43,1,1,6,2,2,0,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644
1,57,0,1,3,3,1,0,42,3,1,1,2542.0,1884,658.0,0.715,4518,88,1.095,0.741
1,30,0,1,2,2,4,0,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0
1,47,1,2,2,3,1,0,37,3,3,1,2335.0,1373,962.0,0.876,4267,81,0.653,0.588
1,34,1,1,5,2,2,0,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901
1,41,0,3,3,1,5,0,31,4,6,3,4739.0,1878,2861.0,0.719,5238,84,0.826,0.396
1,36,1,2,0,2,3,0,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131
1,47,0,3,2,0,4,0,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718
1,52,0,4,2,1,4,0,36,6,3,1,3021.0,1530,1491.0,0.731,4105,76,0.767,0.506
1,52,0,2,3,2,4,0,42,6,2,2,1438.3,869,569.3,0.821,4664,77,0.878,0.604
1,46,0,2,2,1,5,0,40,4,5,3,3131.0,0,3131.0,0.811,4507,93,0.632,0.0
1,26,0,0,2,2,4,0,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0
1,40,0,3,3,2,5,0,36,3,3,2,6384.0,2034,4350.0,0.493,4413,83,0.886,0.319
1,39,0,5,2,2,4,0,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0
1,40,0,3,5,0,1,0,32,3,1,2,1956.0,958,998.0,0.789,4977,76,0.854,0.49
1,43,0,3,2,1,4,0,34,6,2,1,2725.0,2517,208.0,0.482,4430,66,0.692,0.924
1,46,0,4,5,3,1,0,40,6,3,1,1474.0,843,631.0,0.751,4452,65,1.097,0.572
1,46,1,1,3,1,0,0,28,4,3,3,9880.0,1792,8088.0,0.804,4609,80,0.951,0.181
1,46,1,4,2,0,2,0,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433
1,50,1,1,2,2,3,0,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336
1,55,0,3,0,1,1,0,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55
1,52,0,2,0,1,5,0,45,5,1,2,2737.0,1719,1018.0,0.657,4725,63,0.615,0.628
1,48,0,1,3,1,4,0,40,5,4,3,4170.0,1384,2786.0,0.77,4532,94,0.649,0.332
1,49,0,2,5,2,4,0,42,6,3,2,1991.0,0,1991.0,0.954,4527,66,0.61,0.0
1,52,0,1,6,1,1,0,39,3,2,1,1438.3,635,803.3,0.744,4617,79,0.927,0.441
1,42,1,2,2,1,2,0,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604
1,41,0,4,3,2,4,0,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737
1,48,0,4,2,3,4,0,38,4,3,1,1438.3,0,1438.3,0.647,4601,78,0.625,0.0
1,42,1,2,2,2,2,0,31,3,2,1,5169.0,2296,2873.0,0.773,4656,88,0.796,0.444
1,50,0,3,2,2,4,0,40,3,3,1,1848.0,501,1347.0,0.653,4600,69,0.683,0.271
1,43,1,2,6,2,2,0,36,3,1,2,6039.0,1759,4280.0,0.479,4538,86,0.654,0.291
1,54,1,2,3,1,0,0,42,3,2,3,5256.0,889,4367.0,0.559,5078,91,0.685,0.169
1,48,0,1,2,3,4,0,36,6,2,3,1708.0,1059,649.0,0.764,4880,79,0.795,0.62
1,57,0,2,2,1,4,0,40,5,3,2,1629.0,1185,444.0,0.766,4897,83,0.886,0.727
1,56,1,2,2,0,0,0,45,3,3,1,3296.0,1435,1861.0,0.968,4327,66,0.737,0.435
1,49,0,1,0,1,4,0,43,4,3,2,1438.3,786,652.3,0.609,4094,64,0.561,0.546
1,46,0,4,2,2,4,0,38,6,2,2,2671.0,1713,958.0,0.732,4519,79,0.795,0.641
1,58,0,3,0,1,4,0,53,4,3,1,2493.0,1566,927.0,0.767,4867,90,0.607,0.628
1,59,0,1,1,1,4,0,40,3,3,1,2687.0,2452,235.0,0.817,4697,81,0.761,0.913
1,37,0,2,6,1,1,0,36,4,2,2,2208.0,1559,649.0,0.51,4686,81,0.761,0.706
1,40,1,3,3,1,3,0,36,6,3,1,9599.0,2356,7243.0,0.791,4754,84,0.68,0.245
1,38,1,2,5,2,3,0,32,6,2,3,3192.0,2517,675.0,0.658,4236,87,0.891,0.789
1,43,0,4,2,3,5,0,36,6,5,1,2778.0,2517,261.0,0.796,4575,60,0.714,0.906
1,48,0,1,2,1,1,0,36,4,4,1,7268.0,0,7268.0,0.691,4199,80,0.905,0.0
1,43,0,3,6,1,4,0,35,5,3,2,1721.0,729,992.0,0.902,4853,74,0.644,0.424
1,38,1,3,0,1,3,0,30,5,3,2,3976.0,1667,2309.0,0.929,4372,69,0.683,0.419
1,52,0,2,3,2,4,0,35,5,2,3,1954.0,808,1146.0,0.826,4897,70,0.795,0.414
1,44,1,3,6,1,0,0,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138
1,40,0,3,5,2,5,0,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719
1,48,0,5,4,1,1,0,38,3,3,1,2926.0,716,2210.0,0.949,4219,78,0.592,0.245
1,46,1,4,2,2,3,0,33,5,1,1,2371.0,1748,623.0,0.663,4460,78,1.053,0.737
1,44,0,3,2,1,5,0,27,5,1,1,7751.0,1965,5786.0,0.782,4543,90,0.731,0.254
1,40,0,2,4,0,5,0,27,6,3,1,8494.0,2023,6471.0,0.871,4486,77,0.974,0.238
1,36,1,4,2,1,3,0,36,5,3,1,2262.0,1450,812.0,0.735,4116,84,0.787,0.641
1,43,0,3,2,0,4,0,36,6,1,2,2525.0,1595,930.0,0.78,4859,82,0.864,0.632
1,38,0,3,3,1,4,0,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809
1,36,0,4,0,1,5,0,18,4,3,2,3926.0,1760,2166.0,0.874,4890,92,0.704,0.448
1,51,0,2,3,2,5,0,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46
1,41,0,2,6,3,4,0,34,6,3,3,2864.0,1928,936.0,0.769,4641,78,0.66,0.673
1,43,0,5,2,2,5,0,34,6,6,3,4607.0,2440,2167.0,0.646,4825,77,0.878,0.53
1,43,0,4,2,3,4,0,34,5,3,3,1971.0,979,992.0,1.024,5446,75,0.974,0.497
1,55,0,3,2,2,1,0,37,5,1,2,3187.0,1437,1750.0,0.79,4511,82,0.822,0.451
1,38,0,2,6,1,4,0,36,4,2,2,5589.0,0,5589.0,0.787,4064,77,0.711,0.0
1,42,0,5,2,1,4,0,38,5,1,2,2346.0,1373,973.0,0.73,4432,72,0.756,0.585
1,34,0,4,2,2,4,0,28,3,2,3,1438.3,0,1438.3,0.726,4626,86,0.792,0.0
1,40,0,5,3,2,4,0,22,3,1,2,1826.0,944,882.0,0.686,4528,65,0.667,0.517
1,35,0,2,3,1,4,0,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0
1,51,0,3,2,2,4,0,46,6,3,1,2927.0,1499,1428.0,0.649,4670,70,0.944,0.512
1,53,1,3,2,3,3,0,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391
1,43,0,4,2,0,4,0,36,3,2,2,1438.3,743,695.3,0.624,4484,78,0.625,0.517
1,37,1,1,3,1,0,0,26,5,2,1,11726.0,1925,9801.0,0.855,4186,63,0.703,0.164
1,47,0,4,0,1,5,0,38,3,2,1,1438.3,0,1438.3,0.68,4503,89,0.978,0.0
1,45,0,3,3,1,4,0,34,6,1,3,2647.0,1288,1359.0,0.765,4730,78,0.857,0.487
1,50,0,1,1,1,5,0,40,3,3,1,2492.0,1410,1082.0,0.835,4374,75,0.974,0.566
1,46,0,2,2,2,5,0,36,3,3,3,2418.0,1106,1312.0,0.963,3541,64,0.882,0.457
1,49,0,1,2,0,1,0,40,3,2,3,1438.3,0,1438.3,0.675,3886,77,0.75,0.0
1,54,0,3,1,2,4,0,39,4,3,3,1764.0,0,1764.0,0.651,4857,92,0.804,0.0
1,47,0,3,2,1,4,0,36,4,2,2,1776.0,1519,257.0,0.917,4295,60,0.622,0.855
1,46,1,3,0,1,0,0,40,6,3,3,1438.3,0,1438.3,0.681,4833,69,0.769,0.0
1,47,0,2,4,2,5,0,31,3,2,3,1491.0,0,1491.0,0.716,4634,92,0.804,0.0
1,46,0,2,4,1,4,0,41,3,1,3,2552.0,1879,673.0,0.888,4153,79,0.795,0.736
1,42,0,4,2,2,4,0,32,3,1,2,2996.0,1992,1004.0,0.948,4463,87,0.74,0.665
1,44,0,2,0,1,1,0,39,4,1,2,1701.0,775,926.0,0.847,4471,71,0.614,0.456
1,53,0,3,6,2,5,0,40,6,3,1,3998.0,0,3998.0,0.638,4223,79,0.717,0.0
1,46,0,3,2,3,4,0,33,6,3,2,3025.0,2491,534.0,0.45,4460,62,0.722,0.823
1,51,1,4,3,2,2,0,45,3,1,2,3031.0,1787,1244.0,1.006,4690,85,0.7,0.59
1,35,0,2,6,2,4,0,20,6,1,2,2691.0,1935,756.0,0.681,4365,86,0.911,0.719
1,45,0,5,2,2,4,0,33,5,3,3,2288.0,1249,1039.0,0.605,4504,87,0.706,0.546
1,40,0,5,5,1,4,0,24,6,1,1,2038.0,793,1245.0,0.682,3513,67,0.634,0.389
1,47,0,3,6,3,4,0,36,6,2,3,1953.0,1089,864.0,0.859,4636,70,0.707,0.558
1,48,0,3,1,1,5,0,44,4,3,3,2021.0,1186,835.0,0.616,4633,74,0.574,0.587
1,53,0,2,6,2,4,0,41,5,1,3,2329.0,2290,39.0,0.533,4609,76,0.767,0.983
1,52,0,1,5,1,5,0,36,6,1,1,4222.0,0,4222.0,0.523,4487,77,1.081,0.0
1,34,0,3,5,2,4,0,26,4,2,3,3234.0,971,2263.0,0.79,3989,71,0.868,0.3
1,55,0,3,3,1,4,0,44,5,1,1,1438.3,0,1438.3,0.575,4755,76,0.9,0.0
1,40,0,5,3,1,4,0,31,4,2,2,2813.0,2208,605.0,0.877,4491,68,0.744,0.785
1,42,0,2,4,2,4,0,35,6,3,2,3223.0,0,3223.0,0.593,4916,79,0.717,0.0
1,55,0,2,2,1,1,0,36,5,3,3,2653.0,0,2653.0,0.969,5052,81,0.761,0.0
1,52,0,3,5,1,4,0,47,6,3,2,2516.0,1486,1030.0,0.503,3987,77,0.54,0.591
1,46,0,2,3,0,4,0,26,4,3,1,1870.0,1785,85.0,0.696,4347,88,0.76,0.955
1,56,0,2,2,2,5,0,48,5,3,2,3934.0,2517,1417.0,0.682,4837,87,0.673,0.64
1,49,0,4,3,1,4,0,35,5,3,2,3038.0,2133,905.0,0.689,4784,83,0.694,0.702
1,53,0,1,5,2,4,0,39,3,2,3,1982.0,1276,706.0,0.897,5136,76,0.949,0.644
1,55,1,3,5,2,0,0,48,5,2,2,3088.0,1743,1345.0,0.766,3906,68,0.659,0.564
1,44,0,3,6,2,5,0,33,5,3,1,8064.0,2417,5647.0,0.644,4412,67,0.861,0.3
1,54,0,2,0,1,5,0,45,5,3,2,4523.0,1841,2682.0,0.534,5112,87,0.706,0.407
1,53,0,0,2,2,4,0,34,5,2,1,1944.0,1140,804.0,0.582,4921,82,0.907,0.586
1,46,0,2,5,1,5,0,40,3,2,2,6083.0,1716,4367.0,0.618,4528,86,0.755,0.282
1,38,0,3,2,1,5,0,27,6,2,2,2425.0,1396,1029.0,0.899,4568,74,0.897,0.576
1,56,0,5,2,2,1,0,37,4,2,1,2607.0,1702,905.0,0.802,4949,74,0.762,0.653
1,53,0,3,5,2,4,0,48,6,2,1,1953.0,1215,738.0,0.667,4253,72,0.8,0.622
1,41,1,3,6,3,2,0,36,4,3,1,5813.0,1614,4199.0,0.696,4365,75,0.875,0.278
1,43,0,3,3,2,4,0,36,3,3,2,1438.3,0,1438.3,0.689,4401,73,0.698,0.0
1,62,0,0,3,2,4,0,36,6,2,1,3749.0,1980,1769.0,0.706,5083,69,0.643,0.528
1,42,0,4,0,0,1,0,36,4,3,2,3734.0,2517,1217.0,0.724,4792,87,0.74,0.674
1,56,0,2,3,1,5,0,51,4,1,3,1796.0,1243,553.0,0.768,4316,87,0.891,0.692
1,33,0,2,1,1,1,0,36,4,2,1,2748.0,1867,881.0,0.816,4314,75,1.027,0.679
1,57,0,0,2,1,4,0,45,6,1,2,2448.0,0,2448.0,0.606,5464,98,0.607,0.0
1,49,0,3,0,1,4,0,29,6,1,2,2548.0,1998,550.0,0.679,4702,79,0.927,0.784
1,46,0,3,0,1,4,0,41,4,1,1,1489.0,949,540.0,0.65,4669,94,0.741,0.637
1,52,1,4,3,3,2,0,36,6,3,2,2597.0,1740,857.0,0.71,5037,80,0.778,0.67
1,45,0,5,0,2,5,0,32,3,3,3,5999.0,658,5341.0,0.638,4283,69,0.605,0.11
1,56,0,0,4,1,4,0,51,4,2,3,3617.0,878,2739.0,0.777,5416,76,0.9,0.243
1,56,0,0,5,2,4,0,36,4,3,1,3219.0,2114,1105.0,0.655,4188,75,0.667,0.657
1,51,0,4,2,2,4,0,36,4,3,1,2522.0,1898,624.0,0.674,4122,67,0.763,0.753
1,43,0,2,6,1,4,0,29,4,1,1,3327.0,2517,810.0,0.793,4901,88,0.913,0.757
1,42,0,2,5,1,5,0,32,5,5,3,4708.0,0,4708.0,0.718,4597,89,0.679,0.0
1,48,0,4,0,0,4,0,41,4,3,2,3745.0,2517,1228.0,0.672,4550,78,0.857,0.672
1,59,0,0,2,1,4,0,48,2,2,1,2120.0,1411,709.0,0.665,3882,92,0.643,0.666
1,45,0,5,2,1,4,0,39,5,3,2,2867.0,1209,1658.0,0.727,5311,81,0.976,0.422
1,45,0,2,2,2,1,0,36,5,3,1,2293.0,1304,989.0,0.708,5047,94,0.679,0.569
1,51,1,1,5,2,0,0,36,2,1,3,8671.0,590,8081.0,0.693,4399,72,0.756,0.068
1,43,0,2,3,1,5,0,36,2,3,3,2679.0,1694,985.0,0.603,4640,85,0.809,0.632
1,38,1,3,6,1,3,0,22,2,2,1,3224.0,0,3224.0,0.761,3738,63,0.658,0.0
1,45,0,3,3,1,5,0,39,1,2,2,1438.3,745,693.3,0.83,5020,83,0.766,0.518
1,54,1,4,3,2,3,0,39,1,3,3,7773.0,2465,5308.0,0.788,4272,69,1.029,0.317
1,57,0,3,3,2,5,0,37,3,1,2,3052.0,1603,1449.0,0.776,4210,82,0.907,0.525
1,51,1,3,2,1,0,0,42,2,1,3,7932.0,2140,5792.0,0.554,4024,92,0.614,0.27
1,48,1,3,3,3,1,0,43,2,2,3,1753.0,1434,319.0,0.805,4588,77,1.026,0.818
1,48,0,5,1,1,4,0,33,2,1,3,5814.0,1176,4638.0,0.627,3796,74,1.056,0.202
1,53,0,2,2,1,1,0,38,3,2,1,1989.0,1003,986.0,0.677,5070,70,0.75,0.504
1,55,0,1,0,2,1,0,50,3,3,3,1843.0,1520,323.0,0.864,4729,92,0.704,0.825
1,52,0,1,5,1,5,0,40,2,2,1,1438.3,1228,210.3,0.659,4991,78,0.902,0.854
1,34,0,0,2,1,1,0,26,3,3,2,2991.0,1830,1161.0,0.777,4414,77,0.878,0.612
1,43,1,3,3,1,2,0,36,3,3,1,9560.0,0,9560.0,0.802,4601,66,0.571,0.0
1,49,1,5,2,2,3,0,41,2,3,2,5275.0,1490,3785.0,0.533,4213,74,1.114,0.282
1,41,1,3,5,1,2,0,30,3,1,2,1950.0,1618,332.0,0.75,3357,47,0.88,0.83
1,43,0,3,2,2,5,0,33,3,3,1,2341.0,1818,523.0,0.833,4356,70,0.628,0.777
1,40,0,1,5,0,4,0,25,3,3,1,3758.0,2047,1711.0,1.108,4928,79,0.646,0.545
1,54,1,4,6,1,3,0,42,3,3,1,1621.0,618,1003.0,0.846,4815,83,1.024,0.381
1,50,0,2,5,1,1,0,41,2,1,2,10946.0,1912,9034.0,0.362,2448,58,0.45,0.175
1,56,0,1,3,2,4,0,36,3,1,1,3422.0,2517,905.0,0.914,4922,84,0.68,0.736
1,39,0,2,5,1,4,0,30,3,1,3,3108.0,778,2330.0,0.645,4130,87,0.706,0.25
1,43,0,5,5,2,4,0,36,2,1,2,1855.0,907,948.0,0.816,4191,81,0.761,0.489
1,47,0,4,5,1,1,0,36,2,1,1,2155.0,1119,1036.0,0.815,5441,91,0.717,0.519
1,45,1,5,1,1,3,0,35,2,2,2,2226.0,1229,997.0,0.784,4928,77,0.638,0.552
1,48,0,5,3,1,1,0,36,3,2,1,1610.0,0,1610.0,0.424,4243,85,0.848,0.0
1,53,0,2,2,1,5,0,41,3,2,2,2046.0,1260,786.0,0.768,4228,81,0.884,0.616
1,42,0,4,6,1,4,0,30,3,2,1,1531.0,987,544.0,0.831,4373,67,0.811,0.645
1,50,0,5,2,2,4,0,41,3,2,2,1438.3,0,1438.3,0.683,4550,78,0.857,0.0
1,37,0,1,2,2,1,0,36,3,3,1,2886.0,2198,688.0,0.828,4531,81,0.723,0.762
1,38,0,2,2,2,4,0,36,3,1,1,1461.0,0,1461.0,0.681,4769,76,0.949,0.0
1,38,0,2,4,1,1,0,28,2,1,1,4468.0,2395,2073.0,0.706,4690,79,0.756,0.536
1,57,1,1,2,3,3,0,39,3,1,1,1438.3,641,797.3,0.66,5140,82,0.519,0.446
1,57,0,1,3,1,4,0,50,3,2,2,1609.0,0,1609.0,0.669,4770,85,0.7,0.0
1,43,0,1,0,2,4,0,36,3,2,2,3342.0,2517,825.0,0.977,5848,81,0.8,0.753
1,46,0,2,0,2,4,0,36,3,2,2,1438.3,0,1438.3,0.757,5005,79,0.795,0.0
1,40,0,3,0,3,5,0,28,2,3,1,2321.0,1190,1131.0,0.736,5149,98,0.661,0.513
1,52,1,3,2,1,2,0,47,3,3,3,8185.0,941,7244.0,0.874,4525,77,0.604,0.115
1,53,1,4,0,2,2,0,42,3,3,3,3096.0,0,3096.0,0.684,4709,87,0.776,0.0
1,57,0,2,5,1,4,0,46,2,3,2,2129.0,1139,990.0,1.025,4509,73,0.825,0.535
1,50,0,3,5,1,4,0,36,3,2,2,2615.0,1404,1211.0,0.503,3785,67,1.161,0.537
1,49,0,1,5,0,4,0,36,2,3,2,1838.0,0,1838.0,0.65,5156,72,0.895,0.0
1,38,0,3,0,1,4,0,31,3,1,3,5523.0,2517,3006.0,0.72,4170,80,0.739,0.456
1,44,0,4,4,3,4,0,36,3,1,1,7317.0,1540,5777.0,0.616,4100,76,0.81,0.21
1,59,0,2,6,1,4,0,46,2,6,2,5218.0,1907,3311.0,0.797,4658,85,0.889,0.365
1,53,0,2,3,2,4,0,40,3,1,3,1438.3,0,1438.3,1.052,4978,73,0.921,0.0
1,54,1,3,2,1,3,0,49,2,3,3,11114.0,2482,8632.0,1.08,5044,81,0.688,0.223
1,51,1,0,3,2,3,0,45,3,2,3,10648.0,2517,8131.0,0.708,4930,89,0.978,0.236
1,45,0,3,3,2,4,0,34,2,3,2,2976.0,2372,604.0,0.772,4799,83,0.729,0.797
1,42,0,5,6,1,4,0,25,3,1,1,2812.0,2238,574.0,0.713,4823,77,0.833,0.796
1,48,1,2,3,1,3,0,36,2,1,1,10761.0,1722,9039.0,0.7,4731,82,0.783,0.16
1,40,0,4,3,1,4,0,31,2,3,3,1968.0,1781,187.0,0.972,5087,69,0.725,0.905
1,55,1,2,1,2,4,0,44,2,2,2,3897.0,1247,2650.0,0.689,3681,62,0.632,0.32
1,45,1,4,6,1,1,0,36,3,2,1,4721.0,1289,3432.0,0.656,3856,74,0.762,0.273
1,33,0,3,3,1,4,0,21,2,1,3,2831.0,1167,1664.0,0.744,4460,65,0.857,0.412
1,57,0,3,5,0,5,0,36,3,4,1,2312.0,1789,523.0,0.867,5104,82,0.783,0.774
1,51,1,2,6,2,3,0,39,2,1,1,8924.0,0,8924.0,0.46,4441,87,0.673,0.0
1,53,0,3,2,2,4,0,36,2,3,1,1438.3,630,808.3,0.667,4704,79,0.756,0.438
1,52,0,1,0,1,5,0,43,3,3,1,10431.0,2163,8268.0,0.64,4598,69,0.865,0.207
1,40,1,4,3,3,1,0,32,3,1,1,1438.3,0,1438.3,0.657,4215,79,0.927,0.0
1,37,0,2,3,2,5,0,36,3,2,1,2346.0,1621,725.0,0.613,4287,79,0.717,0.691
1,42,0,2,2,2,4,0,31,2,1,1,3659.0,0,3659.0,0.797,4068,61,0.694,0.0
1,38,0,5,2,1,4,0,31,2,5,2,2153.0,1392,761.0,0.787,4268,85,0.667,0.647
1,47,0,5,4,2,4,0,37,2,3,3,9430.0,0,9430.0,0.68,4115,75,0.923,0.0
1,44,0,4,2,2,1,0,38,3,3,3,3897.0,2296,1601.0,0.746,4627,77,0.791,0.589
1,47,1,3,2,2,3,0,32,2,1,1,11671.0,1304,10367.0,0.491,4168,71,0.868,0.112
1,48,1,1,6,2,2,0,38,3,3,3,11367.0,1999,9368.0,0.661,4175,63,0.537,0.176
1,42,0,4,0,2,1,0,36,3,1,2,2575.0,2136,439.0,0.722,5267,83,0.886,0.83
1,42,0,3,2,1,1,0,36,3,1,2,3433.0,1869,1564.0,0.838,4504,84,0.787,0.544
1,44,1,2,3,1,2,0,36,3,2,1,7317.0,959,6358.0,0.653,5082,86,0.686,0.131
1,46,0,3,2,1,4,0,36,3,2,3,4416.0,1333,3083.0,0.631,4894,84,0.647,0.302
1,39,1,2,3,3,2,0,32,3,2,2,1715.0,0,1715.0,0.896,5910,91,0.517,0.0
1,57,0,2,1,1,1,0,41,2,3,3,3667.0,809,2858.0,0.778,5322,79,0.975,0.221
1,50,0,2,2,1,4,0,37,2,1,2,1438.3,491,947.3,0.73,5102,83,0.694,0.341
1,54,0,3,5,1,1,0,49,3,1,3,1626.0,0,1626.0,0.664,4830,87,0.642,0.0
1,50,0,3,5,1,4,0,44,2,2,1,1596.0,1185,411.0,0.687,5235,76,1.0,0.742
1,56,0,1,6,1,1,0,49,2,2,2,2604.0,1395,1209.0,0.528,4498,85,0.7,0.536
1,61,0,1,2,1,5,0,50,3,3,1,3359.0,1405,1954.0,0.684,4871,79,0.975,0.418
1,38,0,3,3,1,1,0,27,2,3,3,2363.0,2033,330.0,0.498,3904,66,0.61,0.86
1,55,0,4,5,2,4,0,46,3,2,2,4978.0,923,4055.0,0.883,5025,62,0.879,0.185
1,38,1,1,2,2,3,0,29,3,3,3,2155.0,1290,865.0,0.718,3781,61,0.906,0.599
1,55,1,4,2,2,3,0,44,2,3,2,1854.0,794,1060.0,0.614,4035,80,0.739,0.428
1,50,1,1,3,1,3,0,39,3,3,2,5384.0,1396,3988.0,0.756,4338,75,0.829,0.259
1,48,0,3,5,2,4,0,36,3,3,3,1438.3,965,473.3,0.544,4182,81,0.723,0.671
1,33,0,2,2,2,4,0,19,3,2,3,5141.0,1737,3404.0,0.985,5859,82,0.783,0.338
1,44,1,3,2,1,0,0,31,2,2,3,3977.0,1325,2652.0,0.769,4076,62,0.632,0.333
1,52,1,2,5,2,0,0,36,3,2,1,2507.0,1259,1248.0,0.85,4461,73,0.921,0.502
1,46,0,3,6,3,4,0,36,2,3,1,7199.0,1235,5964.0,0.83,4050,78,0.814,0.172
1,41,1,2,2,1,2,0,37,1,2,1,3786.0,1171,2615.0,0.697,5369,75,0.596,0.309
1,42,0,1,0,1,4,0,35,2,1,3,2873.0,2517,356.0,0.803,4897,71,1.088,0.876
1,33,0,2,1,2,4,0,26,2,3,2,1438.3,0,1438.3,0.613,4196,87,0.891,0.0
1,52,0,3,6,2,4,0,41,2,3,2,1438.3,787,651.3,0.601,4956,89,0.745,0.547
1,45,0,3,6,0,1,0,26,1,1,2,2032.0,1195,837.0,0.642,4479,80,0.667,0.588
